file_path,backend_name,raw_text,processing_time_ms
/app/Trainings_Data/UP000004/000004E8.TIF,surya-gpu,"Werbemittelexpress
<b>Margit Kraus</b>
Rechnung
Weyerstrasse 101
St.-Nr.: 128/5339/4768
42697 Solingen
Tel.: 0212 / 259 13 40
info@werbung-kraus.de
903100 72615
Spargelmesser Firmenich GMbH & Co. KG
Albertus- Magnus- Strasse 11
42719 Solingen
Rg.- Datum
03.12.2020
Rg.- Nummer
325
٠
STÜCK
<b>Auftrag / ARTIKEL</b>
<b>BEZEICHNUNG</b>
<b>EINZELPREIS</b>
<b>GESAMTPREIS</b>
gest. Ware beschriftet: Stängle
0,15 €
75,00€
# 14596
500
VK
30,00€
30,00€
Vorkosten
1
# 18037
400
gest. Ware beschriftet: Meinhardt
60,00€
0,15€
VK
Vorkosten
30,00€
30,00€
1
. :
# 20214
1000
gest. Ware beschriftet: Kilburger
150,00€
0,15 €
VK
30,00€
30,00€
Vorkosten
1
gest. Ware beschriftet: Kaiser
# 33503
3000
450,00€
0,15 €
30,00€
30,00€
VK
Vorkosten
1
€
.€
•••
€
€
_
CON THE
B
PO BAI
i Kili
€
€
€
€
€
€
855,00€
Nettobetrag:
136,80€
16% Mwst.
Gesamtbetrag
991,80€
Zahlungsbedingungen: sofort rein Brutto, kein Skonto, innerhalb von 8 Tagen nach Rechnungsdatum
Rechnungsdatum gleicht Lieferdatum
Bankverbindung: DE73 3425 0000 0001 445469
Bic SOL SDE 33 XXX",4682
/app/Trainings_Data/UP00000C/00000C49.TIF,surya-gpu,"<b>I</b>∴Net
<b>FBS</b> Industry
囯
GmbH & Co. KG
FBS Industry GmbH & Co. KG · Postfach 120 220 · D-42677 Solingen
3400 | 70606
Spargelmesser Firmenich
Rechnung
GmbH & Co. KG
Albertus-Magnus-Straße 11
Belegnr
41287
Datum
04.03.2021
42719 Solingen
Sandra Jacob
Ansprechpartner
Durchwahl
0212 22219-23
Ihre Kundennr
100842
Kunden-Bestellnr
E-Mail/Firmenich
vom
03.11.2020
<b>USt-IDNr</b>
Unsere Lieferantennr
Ihre Faxnummer
Bitte bei Rückfragen Rechnungsnummer angeben.
Sie bestellten auf Grund der Ihnen vorliegenden Verkaufsbedingungen. Die Ware bleibt bis zur vollständigen Bezahlung
unser Eigentum. Es gilt der verlängerte und erweiterte Eigentumsvorbehalt. Wir behalten uns vor, auch Material und
Handelsware von Unternehmen zu verwenden, welche kein Qualitätsmanagementsystem eingeführt haben.
Lieferdatum entspricht Leistungsdatum.
Menge
Artikelnr
Lieferschein-Nr.
Einzelpreis
Preis
Gesamt
Bezeichnung
Datum
EUR .
Basis
• EUR
750 St ٧
6050-00-0020
120252
517,00
100 St
3.877,50
04.03.2021
Spargelstecher flach mit Kunststoffgriff
Ihre Artikelnr 4091
Direktlieferung durch H. Rauh am
04.03.2021, LS 12674
Warenwert (netto)
Fracht
Netto
. Mwst-Betrag
Mwst-Satz
Brutto
EUR 3.877,50 ,
3.877,50
0,00
736,73
19,00 %
EUR 4.614,23/
3383,77
Versand:
Anlieferung
3392,93
Lieferung:
frei Haus
5372,14
Zahlung:
8 Tage netto
885931
TO THE PARTY OF THE PARTY OF THE PARTY OF THE PARTY OF THE PARTY OF THE PARTY OF THE PARTY OF THE PARTY OF THE PARTY OF THE PARTY OF THE PARTY OF THE PARTY OF THE PARTY OF THE PARTY OF THE PARTY OF THE PARTY OF THE PARTY O
25622,38
Seite 1 von 1
Betrieb:
Telefon:
+49 (212) 222 19-0
Commerzbank AG Solingen
National-Bank AG, Essen
Stadt-Sparkasse Solingen
D-42655
Telefax:
+49 (212) 150 84
Konto 6 222 626 (BLZ 342 800 32)
Konto 6 876 129 (BLZ 360 200 30)
Konto 135 707 (BLZ 342 500 00)
Solingen
E-Mail:
info@fbs-industry.de
<b>SWIFT-BIC: DRES DE FF 342</b>
<b>SWIFT-BIC: NBAG DE 3E</b>
<b>SWIFT-BIC: SOLS DE 33</b>
Schmalzgrube 5
Internet:
www.fbs-industry.de
IBAN: DE60 3428 0032 0622 2626 00
IBAN: DE35 3602 0030 0006 8761 29
IBAN: DE66 3425 0000 0000 1357 07
GmbH&Co.KG mit Sitz in Solingen · Registergericht Wuppertal HRA 20277 · USt-ldNr. DE 186586079 · St.-Nr. 128/5905/4536 · Geschäftsführer: Roger Böhm",10285
/app/Trainings_Data/UP00000C/00000EFE.TIF,surya-gpu,"13.
FINE FOOD
Märker Fine Food GmbH
Poppenbüttler Hauptstraße 41 * 22399 Hamburg
Internet: www.maerkerfinefood.de * E-Mail: bestellung@maerkerfinefood.de
Telefon (040) 6 70 61 81 * Telefax (040) 6 70 40 83
Märker Fine Food GmbH * Poppenbüttler Hauptstraße 41 * 22399 Hamburg
Geschäftsführerin: Andrea Käding
<b>Spargelmesser Firmenich</b>
Amtsgericht Hamburg HRB 164115
Jürgen Firmenich
USt,-IdNr.: DE135112264
Albertus-Magnus-Strasße 11
ILN: 4002884000004
42719 Solingen
Steuer-Nr.: 50/741/01420
<b>Deutschland EU</b>
Finanzamt Hamburg-Oberalster
Lieferschein
Hamburg, den 01.03.2021
Lieferschein-Nr.: 006439
: 310012
Kunden-Nr.
: 0007029
Auftrags-Nr.
Seiten-Nr.
: 1
Lieferdatum 01.03.21
Menge
Einh./KG
Anz. Kt.
Beschreibung
Art.-Nr.
1.440
12
<b>KARTON</b>
120
Hollandaise
1217
٦.<br>. . . . . . . . . . . . . . . . . . .
12X250ml
370,66
<b>KG-Brutto</b>
360,00
<b>KG-Netto</b>
LADEHILFSMITTEL: 2 STÜCK HOLZ EUROPALETTE
Luricel Pavel
4.
<b>ABFAHRT</b>
<b>ZEIT: ANFAHRT</b>
ERHALTEN: .....
SEPACKT:
FAHRER
<b>REKLAMATION BITTE SOFORT!</b>
<b>ENDKONTROLLE</b>
Unsere allgemeinen Geschäftsbedingungen (AGB) finden Sie abrufbar unter: www.markerfinefood.de
3612",3672
/app/Trainings_Data/UP000000/0000015A.TIF,surya,"Bergmann GmbH & Co KG
Güterkraftverkehr
Spedition
Źĳ.
Logistik
42369 Wuppertal-Ronsdorf
Sammelverkehr
Otto-Hahn-Straße 21
Lagerung
Fon +49(0)202/24641-0.
Fax: +49(0)202724641-30
Distribution
e-mail: service@bergmann-apedition.de
Internet: www.bergmann-spedition.de
SPEDITION
Bergmann GmbH & Co KG . Otto Hahn-Stroße 21 · 42369 Wuppertst
Rèchnunc
NAME OF THE OWNER OF THE OWNER OF THE OWNER OF THE OWNER OF THE OWNER OF THE OWNER OF THE OWNER OF THE OWNER OF THE OWNER OF THE OWNER OF THE OWNER OF THE OWNER OF THE OWNER OF THE OWNER OF THE OWNER OF THE OWNER OF THE OW
and the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state 
Seite: 1
Rechnungs-Nr : 66421
Spargelmesser Firmenich
GmbH & Co. KG
42816
Konto-Nr
Albertus-Magnus-Str. 11
Umsatzst-Id-Nr: DE257079017
42719 Solingen
den 22:05:2020
42369 Wuppertal
Absender-Name
Leist-Datum
Empfaenger-Name
Erf-Nr
Absender-Ort
Empfaenger-Ort
20.05.2020
Firmenich, Spargelmesser
LANDI
206097
HÜTTWILEN & UMBEBUNG+41-52-748004
GmbH & Co. KG
Albertus-Magnus-Str. 11
IM WINKEL 4
CH 8536 Hüttwilen
42719 Solingen
Auftrags-Nr. Versender: LS70280
Zeichen / Nummer Anzahl Verp Inhalt
Kbm B-Gew
Ldm
1,340 1000,0
The sample of the same of the Party of the Party of the Party of the Party of the Party of the Party of the Party of the Party of the Party of the Party of the Party of the Party of the Party of the Party of the Party of t
GUMMIRINGE
ZP
1000,0
Frankatur: FR HAUS UVZ+UVSTDDU
That William a land of the
Abgangsort
1
F-Gew
Tarif Fr-Satz
Bestimmungsort tarifiert
Km
Fracht
EUR
______
14 19 19 19 11 11 11 11 11 11 11 11 11 11 
S/TVS-Kosten/<br>Fracht/
557
310, 11
50,00***<br>68,00***
ERSTELLUNG EXPORTPAPIERE
VERZOLLUNG/AUSLAND
Kassel << >> Göttingen << >> Hannover >> Braunschweig
täglich
Hamburg >> << Bremen >> << Bielefeld
direkt!!!
>>> Sachsen >>> Leipzig -> Dresden -> & Chemnitz :
Laufzeit 24 Stunden nach Abholung
Die BERGMÄNNER Litäglich Italia / Irland / Österreich / C.Z. / Polska /
aktuell
Systemverkehr: NL:/B.//L./CH://CH://CU:K.
Uebertrag
al distribution of the contraction of the contraction of the contraction of the contraction of the contraction of the contraction of the contraction of the contraction of the contraction of the contraction of the contracti
Die Gesellschaft ist eine Kommanditgesellschaft,
Wir arbeiten ausschl, aufgrund ADSp 2017
Bankverbindungen
http://www.vtl.de
Sitz Wuppertal, Registergericht Wuppertal HRA 12983.
und haben den TVS gezeichnet.
Volksbank Remscheld
Stadtsparkasse Wuppertal
Pers. haftende Gesellschafterin ist die Bergmann GmbH,
BLZ 330 500 00 Kto. 410 266
BLZ 340 600 94 Kto. 2036747

    Erfüllungsort und Gerichtestand ist Wuppertal

Sitz Wuppertal, Registergericht Wuppertal HRB 3789,
IBAN: DE34330500000000410266
IBAN: DE42340600940002036747
USt-IdNr.: DE 121 020 872
Geschäftsführer: Christof Bergmann.
Steuer-Nr.: 0131/5802/0159
SWIFT: WUPSDE33.
SWIFT: VBRSDE33XXX",19245
/app/Trainings_Data/UP000008/00000B93.TIF,surya-gpu,"EGV AG
FOOD IST UNSER BUSINESS
EGV Lebensmittel für Großverbraucher AG
Hauptstr. 4 · 21714 Hammah
EGV Lebensmittel für Großverbraucher AG.
Tel. 04144/209118 · Fax 04144/209180
Hauptstr. 4 · 21714 Hammah
E-Mail: info.stade@egv-group.de · Internet: www.egv.de
Spargelmesser Firmenich GmbH & Co. KG
RECHNUNG
Albertus-Magnus-Straße 11
42719 Solingen
DATUM
KD.-NR.
BLATT RE.-NR.
LIEFERANSCHRIFT:
13964
643010
30.04.21
1
Erdbeerhof/Walter Nüstedt
Döhren 3
27211 Bassum
3300 fo 250
IHRE BETRIEBSNR.:200053646
KRED.-NR.:
TOUR: 29 TOR:
BETRIFFT:
NETTO EUR M
COLLI EINH. BER.MG. E-PREIS
ART-NR ARTIKELBEZEICHNUNG
57/20/
Lieferschein: 702219/Lieferdatum: 29.04.21
288 0,9980 287,42 1
12
08128 LUK.SAUCE HOLL.BALANCE 15% 250M
24
j
2304 0,9980 2299,39 1
44173 LUKULL SAUCE HOLLANDAISE 250ML 192 12
Summen Lfsch: NETTO 1: <math>2586,81</math> NETTO 2: <math>0,00 =</math>
2586,81
The second second second second second second second second second second second second second second second second second second second second second second second second second second second second second second second s
RE.-BETRAG
MWST-GES
MWST 19%
NETTO 2
NETTO-GES
NETTO 1
MWST 7%
2767,89
181,08
0,00
2586,81
181,08
0,00
2586,81
2983,60
Sitz der Aktiengesellschaft: 59423 Unna * Amtsgericht Hamm HRB 3204
Vorstand: Christian Heumann, Thomas Wallrabenstein * Aufsichtsratsvorsitzender: Frank Seipelt
Steuer-Nr.: 31,6/5720/1256 * USt.-Identifikationsnr.: DE124790516 * GLN 40 44065 00000 7
Commerzbank Köln (IBAN: DE84 3704 0044 0503 6629 00 * BIC: COBADEFFXXX)
Sparkasse UnnaKamen (IBAN: DE04 4435 0060 0000 0432 99 * BIC: WELADEDIUNN)
Für alle Bioprodukte gilt: DE-ÖKO-003
Die Lieferung erfolgt zu ünseren bekannten Liefer und Zahlungsbedingungen. Diese sehen einen Eigentumsvorbehalt vor. Die Ware bleibt bis zur vollständigen Bezahlung unser Eigentum.",7235
/app/Trainings_Data/UP000014/000014F4.TIF,surya-gpu,". .
Ewals Cargo Care B.V.
Ť
Ariensstraat 61-63
<b>Ewals</b> Cargo Care
NL 5931 HM TEGELEN
Telephon: 077-3202202
Telefax : 077-3202222
UST-ID-nr: NL008904571B01
Kontakt:
ξ,
1
RECHNUNG
*
FIRMENICH GMBH & CO. KG
5002002026198
Rechnung-nr.
145162
Kunden-nr.
ALBERTUS-MAGNUS STRASSE 11, HALLE 7
DE257079017
UST-ID-nr
D 42719 SOLINGEN / MERSCHEID
4730 70550
915,00
Transport vorige Seite,
. . .
915,00
Subtotal
915,00 * 0,00 %
NL DD
Mwst.
915,00
: EUR
TOTAL BETRAG
Zahl. 30 Tag. nach Rechn.datum
BTW verlegd: Die Steuerschuldnerschaft geht auf Sie als Leistungs-
empfaenger ueber (TVA due par le client) - Art.196 MwStSystRL.
BITTE VERMERKEN SIE AUF IHRER ÜBERWEISUNG DIE RECHNUNGSNUMMER 5002002026198
ODER SENDEN SIE EINE ZAHLUNGSSPEZIFIKATION AN: ar.eccbv@nl.ewals.com
W ...
GEBUCHT
. .
.
1112
ABN AMRO NL Amsterdam 64.17.98.407 (EUR) IBAN: NL45ABNA0641798407 BIC code: ABNANL2A.
Auf jeder Offerte und alle Vereinbarungen finden die Ewals Cargo Care Betriebsbedingungen anwendung,
deponiert bei der Industrie- und Handelskammer in den Niederlanden, registriert unter Nummer 12025683.
Diese Bedingungen werden Sie auf Ihre bitte kostenfrei zugeschickt.",4808
/app/Trainings_Data/UP000000/00000026.TIF,surya-gpu,"<b>Rechnung Nr. 22000046</b>
(Bitte stets angeben)
DIGI Deutschland GmbH, Reisertstr. 8, 53773 Hennef
Versandanschrift / Einsatzort
230864061
Spargelmesser Firmenich GmbH & Co. KG
Biogemüse vom Fritzhof
Albertus-Magnus-Str. 11
Peter Zenker
Mathildenstrasse 20
42719
Solingen
85399 Hallbergmoos
Kunden Nr.
: 230864061
Ihre Referenz
: 11571
Rechnungsnummer
: 22000046
Unsere Referenz
: DS-781
Rechnungsdatum
: 10.01.2022
3400170404
Fälligkeitsdatum
: 20.01.2022
Auftrag Nr. / Datum
: 21606521
/ 22.12.2021
<b>∵</b>rkäufer
: Dealer Sales
Datum der Lieferung / Leistung
: 10.01.2022
/lenge
Artikel Nr.
Art. Bezeichnung
Preis pro
Preis
Netto-
VE
Tsd.Stk.
VE
betrag
2/
1,00 187GR01
DS-781BR, 15 KG
141,30
141,30
Seriennr:
20369052
V
1,00 23700176
Bearbeitungsgebühr Einzelversand
10,00
10,00 🗸
1,00 23700246
Frachtkosten Paket 5-10 kg
8,50
8,50
AD
. . . . . . . . . . . . . . . . . . . . 
P · 1
À
**
jare<sup>i t</sup>
i series de la companya de la companya de la companya de la companya de la companya de la companya de la companya de la companya de la companya de la companya de la companya de la companya de la companya de la companya de 
(EURO)
Zahlungsbedingung:
10 Tage Netto
Betrag exkl. USt.
:
159,80
Gesamtbetrag USt.
19 % :
30,36
Zu zahlender Betrag
:
190,1
<b>DIG! Deutschland GmbH</b>
Geschäftsführung:
USt.-IdNr.: DE 811745961
Reisertstraße 8, 53773 Hennef
Deutsche Bank Krefeld
Steffen Henning, Yujiro Sato
WEEE-Reg.-Nr.: DE 26472720
Telefon: +49 2242 90104 14 Fax: -29
IBAN: DE80 3207 0080 0230 9995 00
GLN Nr.: 40 48073 00000 4
www.digisystem.com
SWIFT (BIC): DEUTDEDD320
Sitz der Gesellschaft: Hennef
info@de.digi-group.com
Amtsgericht Siegburg, HRB 9067",10013
/app/Trainings_Data/UP000008/00000917.TIF,surya-gpu,"bekuplast (L.
Ihr Ansprechpartner:
Lars Lübbermann
bekuplast GmbH - Industriestraße 1 - 49824 Ringe
Tel-DW:
+49 5944 9333-31
Fax-DW:
+49 5944 9333-50
E-Mail:
sales@bekuplast.com
Kundennr.:
15040
Ansprechpartner:
<b>Matthias Fricke</b>
Spargelmesser Firmenich GmbH & Co. KG
Lieferantennr.:
Albertus-Magnus-Straße 11
Halle 7
Lieferart:
per Spedition (Stückgut bis 7 Paletten)
42719 Solingen
3400/ 70203
Seite 1 von 1
Rechnung RE150745 (bei Zahlung bitte angeben)
15.04,2021
Pos
Artikelnummer / Beschreibung
Menge
<b>EUR/ Einheit</b>
<b>EUR Gesamt</b>
6
5,00
55,00
275,00
Frachtkosten
H.S.
Auf.-Nr.: KB227921
Menge: 5,00 Lieferscheinnr.: LS259476 Versanddatum: 12.04.2021
Lieferanschrift: Spargel- und Obsthof Philipp Sebbel, Westruper Str. 170, 45721 Haltern am See
MaterialanforderungsNr.: 10808 / Lieferschein 84840
Lieferbedingung: DAP geliefert bis Haltern am See, gemäß Incoterms® 2020
2
2303.010011-201001
250,00
987,50
3,95
Kunststoffbehälter
Außenmaße: 600 x 400 x 215/240 mm
Seiten und Boden durchbrochen
Farbe: grün 201
H.S.392310
Auf.-Nr.: KB227921
Menge: 250,00 Lieferscheinnr.: LS259290 Versanddatum: 12.04.2021
Lieferanschrift: Spargel- und Obsthof Philipp Sebbel, Westruper Str. 170, 45721 Haltern am See
MaterialanforderungsNr.: 10808 / Lieferschein 84840
Lieferbedingung: DAP geliefert bis Haltern am See, gemäß Incoterms* 2020
<b>Nettogewicht:</b>
412,50 kg
<b>Nettobetrag EUR</b>
1.262,50
<b>Bruttogewicht:</b>
455,00 kg
239,88
19% MwSt
Journ 15.05.2021 ohne Abzug 1.502,38 EUR
Bei Verladung auf Euro-Holz-Tauschpaletten erfolgt bei Nichttausch eine Berechnung von 9,00 € netto pro Pälette!
1.502,38
<b>Gesamtbetrag EUR</b>
bekuplast GmbH
Bankverbindungen:
Zertifiziert nach:
Geschäftsführer: Christian Roelofs, Jörg Deglmann
Industriestraße 1 · 49824 Ringe · Germany
Grafschafter Volksbank e. G
BIC: GENODEFINEV IBAN: DE61 2806 9956 4812 9003 00
ISO 9001
Register/Steuernummer:
T+49 5944 9333-0 · F+49 5944 9333-50
Commerzbank Nordhorn
BIC: COBADEFFXXX IBAN: DE66 2674 0044 0585 1142 00
ISO 14001
Amtsgericht Osnabrück HRB 130236
info@bekuplast.com · www.bekuplast.com
Kreissparkasse Nordhorn
BIC: NOLADE21NOH IBAN: DE21 2675 0001 0010 0087 20
ISO 50001
Steuer-Nr. 55/21002304 · USt-IdNr.: DE117044817",10788
/app/Trainings_Data/UP000010/000011EF.TIF,surya-gpu,"₡`
73.
•
<b>></b>
.
Synthetische Gewebe & Folien
Zill GmbH & Co. KG • Hanns-Martin-Schleyer-Straße 31 • D-89415 Lauingen/Do.
für Agrar & Industrie
Spargelmesser Firmenich GmbH & Co. KG
Albertus-Magnus-Straße 11
42697 Solingen
_____
Deutschland
Rechnung
------
Rechnungsnr.
R2112802
Seite
2
Lieferschein
L2115555
A2116876
Auftragsnummer
Kd.Nr.
151163
garang and a second
•
Verkäufer
Herr Holl
Datum
27.09.21
Ihr Bestelldatum
23.09.21
Lieferdatum
27.09.21
.
Ihre Belegnr.
MAIL
Lief. an Adresse 151247
Lieferschein L2115555 an:
Spargelmesser Firmenich GmbH & Co. KG
Albertus-Magnus Straße 7
42719 Solingen
.
Deutschland
4
.
Sparkasse Augsburg
Sparkasse Dillingen
VR-Bank Donau-Mindel eG
Zill GmbH & Co. KG
Phone: +49(0)9072 9581-0
IBAN: DE49 7205 0000 0250 8710 84
IBAN: DE62 7225 1520 0000 0138 38
IBAN: DE70 7206 9043 0000 0000 27
+49(0)9072 9581-30
Hanns-Martin-Schleyer-Straße 31
Fax:
<b>BIC: AUGSDE77XXX</b>
<b>BIC: BYLADEM1DLG</b>
E-Mail: info@zillnet.de
BIC: GENODEF1GZ2
D-89415 Lauingen
Internet: www.zillnet.de
HRA 12218, VAT-No.: DE 811 444 907
Managing Directors: Alfred Zill, Andreas Frank",3933
/app/Trainings_Data/UP000000/000002AC.TIF,surya-gpu,"<b>DHL Paket GmbH</b>
Niederlassung Vertrieb
Rechnung
Seite 1 von 5
DHL Paket GmbH, 58147 Hagen
Bei Zahlung oder Rückfragen bitte angeben:
Spargelmesser Firmenich
Rechnungsnummer:
1904596574
GmbH & Co, KG
Rechnungsdatum:
10.05.2020
Albertus-Magnus-Str. 11
Leistungszeitraum:
05.2020
42719 Solingen
Kundennummer:
5049144706
Umsatzsteuer-ID:
DE200053646
904730/70406
Sehr geehrte Damen und Herren,
für Ihre Aufträge zur Sendungsbeförderung danken wir Ihnen und erlauben uns, diese wie folgt in Rechnung zu stellen.
Grundlage der Abrechnung sind die an Deutsche Post DHL übermittelten Auftragsdaten aus EDI-Nachrichten oder Einlieferungslisten und die
durch Deutsche Post DHL ermittelten Paketsendungsdaten.
<b>Genutztes Versandprodukt: DHL PAKET</b>
Abrechnungsnummer:
5049144706 01 03
Auftraggeber:
Spargelmesser Firmenich, GmbH & Co. KG, Albertus-Magnus-Str. 11; 42719 Solingen
Spargelmesser Firmenich, GmbH & Co. KG, Albertus-Magnus-Str. 11, 42719 Solingen
Einlieferer:
DHL PAKET GKP
Ihre Referenz:
Abgerechnete Blatt- bzw.
ICR-Nummer/n:
285, 292, 296, 298-302, 304-310
Einlieferungszeitraum:
09.04.2020 bis 09.05.2020
609,47 EUR
Rechnungsbetrag (ohne Umsatzsteuer)
19% von 609,47 EUR
115,80 EUR
<b>Umsatzsteuer (C1)</b>
725,27 EUR
Rechnungsbetrag (inklusive Umsatzsteuer)
1948,03
Wir bitten Sie, den Rechnungsbetrag unter Angabe der Rechnungsnummer 1904596574 auf das unten angegebene Konto zu überweisen.
2673130
Fälligkeit: zahlbar sofort
Weitere ausführlichere Informationen entnehmen Sie bitte der folgenden EINZELÜBERSICHT.
Mit freundlichen Grüßen
v
Ihre DHL Paket GmbH
GEDUCHT.
.
Bitte beachten Sie folgende Hinweise
Einwendungen gegen die in der Rechnung gestellte Forderung richten Sie bitte innerhalb von 30 Tagen nach Zugang der Rechnung an die
unten genannte Anschrift Ihrer Abrechnungsstelle. Erfolgt innerhalb dieser Frist keine Einwendung, so gilt die Rechnung als anerkannt.
Spätere Einwendungen können wir leider nicht mehr berücksichtigen.
Die Rechnung kann unberechnete Aufträge aus vorherigen Abrechnungszeiträumen enthalten. Ist dies der Fall sind diese in der
EINZELÜBERSICHT separat ausgewiesen.
Hausadrosse:
DHL Pakot GmbH
Goschäftsführung:
Deutsche Post AG
Norman Chmiel
Buschmühlenstraße 40
Sitz Bonn
Sitz Bonn
Dr. Ole Nordhoff
58093 Hagen
Registergericht Bonn
Registergericht: Bonn
HRB 19565
Dr. Christian Schawol
HRB 6792
USt-IdNr.
Abrochnungsstelle:
Frank-Uwe Ungerer
Deutsche Post AG
DE 813312787
Vorstand:
NL Betrieb Essen
St.Nr 205/5777/4144
Vorsitzender des
Dr. Frank Appel, Vorsitzender
Abrechnungsstelle
Aufsichtsrates:
Ken Allen
Buschmühlenstr, 40
<b>Uwe Brinks</b>
Oscar de Bok
Kontoverbindung
<b>Melanic Kreis</b>
58093 Hagen
Postbank Köln
Telefon +49 2331 1270108-0
Dr. Tobias Meyer
IBAN:
Dr. Thomas Ogilvie
Tolofax +49 2331 1270108-9
DE88370100500000235506
John Pearson
E-Mail:
Abrechnung.Hagen@doutschepost.de
Tim Scharwath
<b>BIC: PBNKDEFFXXX</b>
Vorsitzender des Aufsichtsrates:
www.dhl.de
Dr. Nikolaus von Bomhard",6821
